"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"2702",111,7,2,0,1,0,0,1,1,0,0,0,2400,0
"2703",111,7,3,0,0,1,0,0,0,1,0,0,4800,0
"2704",111,7,4,1,0,0,0,0,0,0,0,0,0,1
"2705",111,9,1,0,0,0,0,1,1,0,0,0,1200,0
"2706",111,9,2,0,1,0,0,0,0,1,0,1,3000,0
"2707",111,9,3,0,0,1,0,0,0,0,1,0,1800,0
"2708",111,9,4,1,0,0,0,0,0,0,0,0,0,1
"2709",111,10,1,0,1,1,0,0,1,0,0,1,3000,0
"2710",111,10,2,0,0,0,0,1,0,1,0,0,2400,0
"2711",111,10,3,0,1,0,1,0,0,0,0,1,4800,0
"2712",111,10,4,1,0,0,0,0,0,0,0,0,0,1
"2713",111,11,1,0,1,0,0,1,0,1,0,1,1200,0
"2714",111,11,2,0,1,0,1,0,0,0,1,0,3000,0
"2715",111,11,3,0,0,0,0,0,0,0,0,1,4800,0
"2716",111,11,4,1,0,0,0,0,0,0,0,0,0,1
"2717",111,12,1,0,1,1,0,0,0,0,1,1,2400,0
"2718",111,12,2,0,0,0,1,0,1,0,0,0,1800,0
"2719",111,12,3,0,0,0,0,0,0,0,0,0,1200,0
"2720",111,12,4,1,0,0,0,0,0,0,0,0,0,1
"2721",113,1,1,0,0,0,1,0,1,0,0,0,2400,0
"2722",113,1,2,0,1,0,0,0,0,0,0,1,3000,0
"2723",113,1,3,0,1,0,0,1,0,1,0,1,1800,0
"2724",113,1,4,1,0,0,0,0,0,0,0,0,0,1
"2725",113,2,1,0,1,0,0,0,1,0,0,1,2400,0
"2726",113,2,2,0,0,1,0,0,0,0,1,0,3000,0
"2727",113,2,3,0,0,0,0,1,0,0,0,0,4800,0
"2728",113,2,4,1,0,0,0,0,0,0,0,0,0,1
"2729",113,4,1,0,0,1,0,0,0,1,0,1,4800,0
"2730",113,4,2,0,1,0,0,1,1,0,0,0,1200,0
"2731",113,4,3,0,0,0,1,0,0,0,1,1,2400,0
"2732",113,4,4,1,0,0,0,0,0,0,0,0,0,1
"2733",113,6,1,0,1,0,1,0,0,1,0,1,4800,0
"2734",113,6,2,0,0,1,0,0,0,0,0,0,1800,0
"2735",113,6,3,0,0,0,0,0,0,0,1,0,2400,0
"2736",113,6,4,1,0,0,0,0,0,0,0,0,0,1
"2737",113,7,1,0,0,0,0,1,1,0,0,0,4800,0
"2738",113,7,2,0,1,0,1,0,0,1,0,0,3000,0
"2739",113,7,3,0,1,1,0,0,0,0,0,1,2400,0
"2740",113,7,4,1,0,0,0,0,0,0,0,0,0,1
"2741",113,8,1,0,0,0,0,1,0,0,0,1,1800,0
"2742",113,8,2,0,0,0,0,0,0,0,1,1,3000,0
"2743",113,8,3,1,1,1,0,0,1,0,0,0,1200,0
"2744",113,8,4,0,0,0,0,0,0,0,0,0,0,1
"2745",113,9,1,0,1,1,0,0,1,0,0,1,1800,0
"2746",113,9,2,0,0,0,0,1,0,1,0,0,2400,0
"2747",113,9,3,0,1,0,0,0,0,0,1,0,4800,0
"2748",113,9,4,1,0,0,0,0,0,0,0,0,0,1
"2749",113,10,1,0,1,0,0,1,0,0,1,0,2400,0
"2750",113,10,2,0,0,0,1,0,0,0,0,1,1200,0
"2751",113,10,3,0,0,1,0,0,1,0,0,1,3000,0
"2752",113,10,4,1,0,0,0,0,0,0,0,0,0,1
"2753",113,11,1,0,1,0,1,0,0,0,0,1,4800,0
"2754",113,11,2,0,1,0,0,1,0,0,1,1,1200,0
"2755",113,11,3,0,0,0,0,0,0,1,0,0,1800,0
"2756",113,11,4,1,0,0,0,0,0,0,0,0,0,1
"2757",113,12,1,0,1,1,0,0,0,1,0,1,2400,0
"2758",113,12,2,1,0,0,0,0,0,0,0,0,1200,0
"2759",113,12,3,0,0,0,1,0,1,0,0,0,3000,0
"2760",113,12,4,0,0,0,0,0,0,0,0,0,0,1
"2761",116,1,1,0,1,0,1,0,0,0,1,1,1800,0
"2762",116,1,2,0,0,0,0,1,0,1,0,0,3000,0
"2763",116,1,3,0,1,1,0,0,1,0,0,0,1200,0
"2764",116,1,4,1,0,0,0,0,0,0,0,0,0,1
"2765",116,2,1,0,0,0,1,0,0,1,0,1,3000,0
"2766",116,2,2,0,0,0,0,0,0,0,0,1,2400,0
"2767",116,2,3,0,1,1,0,0,0,0,1,0,4800,0
"2768",116,2,4,1,0,0,0,0,0,0,0,0,0,1
"2769",116,4,1,0,0,1,0,0,0,0,0,1,4800,0
"2770",116,4,2,0,0,0,0,0,0,0,1,1,2400,0
"2771",116,4,3,0,1,0,0,1,1,0,0,0,1800,0
"2772",116,4,4,1,0,0,0,0,0,0,0,0,0,1
"2773",116,5,1,0,0,0,0,1,0,1,0,0,2400,0
"2774",116,5,2,0,1,0,0,0,0,0,1,1,1200,0
"2775",116,5,3,0,0,0,1,0,0,0,0,0,3000,0
"2776",116,5,4,1,0,0,0,0,0,0,0,0,0,1
"2777",116,6,1,0,0,0,0,1,0,0,1,0,1200,0
"2778",116,6,2,0,1,0,1,0,0,0,0,1,1800,0
"2779",116,6,3,0,1,1,0,0,1,0,0,1,2400,0
"2780",116,6,4,1,0,0,0,0,0,0,0,0,0,1
"2781",116,7,1,0,0,0,0,0,1,0,0,1,4800,0
"2782",116,7,2,0,1,0,1,0,0,0,0,0,2400,0
"2783",116,7,3,0,1,1,0,0,0,1,0,0,3000,0
"2784",116,7,4,1,0,0,0,0,0,0,0,0,0,1
"2785",116,9,1,0,0,0,1,0,1,0,0,1,4800,0
"2786",116,9,2,0,0,1,0,0,0,0,0,0,1200,0
"2787",116,9,3,0,1,0,0,1,0,1,0,1,1800,0
"2788",116,9,4,1,0,0,0,0,0,0,0,0,0,1
"2789",116,10,1,0,1,0,1,0,0,1,0,0,1800,0
"2790",116,10,2,0,0,0,0,1,1,0,0,1,3000,0
"2791",116,10,3,0,1,0,0,0,0,0,1,0,2400,0
"2792",116,10,4,1,0,0,0,0,0,0,0,0,0,1
"2793",116,11,1,0,0,0,1,0,0,1,0,0,4800,0
"2794",116,11,2,0,0,0,0,0,0,0,0,0,1800,0
"2795",116,11,3,0,1,1,0,0,0,0,1,1,3000,0
"2796",116,11,4,1,0,0,0,0,0,0,0,0,0,1
"2797",116,12,1,0,1,0,0,1,0,0,1,1,4800,0
"2798",116,12,2,0,1,0,0,0,0,0,0,1,1200,0
"2799",116,12,3,0,0,1,0,0,1,0,0,0,2400,0
"2800",116,12,4,1,0,0,0,0,0,0,0,0,0,1
"2801",117,1,1,0,1,0,0,1,0,0,0,0,3000,0
"2802",117,1,2,0,0,1,0,0,0,0,1,0,1800,0
"2803",117,1,3,0,0,0,1,0,0,1,0,1,1200,0
"2804",117,1,4,1,0,0,0,0,0,0,0,0,0,1
"2805",117,2,1,0,0,0,0,1,0,0,1,0,4800,0
"2806",117,2,2,0,1,0,0,0,1,0,0,1,2400,0
"2807",117,2,3,0,1,0,1,0,0,0,0,1,1800,0
"2808",117,2,4,1,0,0,0,0,0,0,0,0,0,1
"2809",117,3,1,0,0,0,0,1,0,0,0,1,2400,0
"2810",117,3,2,0,1,0,0,0,0,1,0,0,3000,0
"2811",117,3,3,0,0,1,0,0,1,0,0,1,1200,0
"2812",117,3,4,1,0,0,0,0,0,0,0,0,0,1
"2813",117,4,1,0,0,0,1,0,0,0,1,1,3000,0
"2814",117,4,2,0,1,0,0,0,0,1,0,0,1200,0
"2815",117,4,3,0,1,1,0,0,1,0,0,0,4800,0
"2816",117,4,4,1,0,0,0,0,0,0,0,0,0,1
"2817",117,5,1,0,1,0,1,0,0,0,1,0,1200,0
"2818",117,5,2,0,1,1,0,0,0,1,0,1,2400,0
"2819",117,5,3,0,0,0,0,0,1,0,0,0,1800,0
"2820",117,5,4,1,0,0,0,0,0,0,0,0,0,1
"2821",117,6,1,0,1,0,1,0,1,0,0,0,2400,0
"2822",117,6,2,0,0,0,0,1,0,0,0,1,1800,0
"2823",117,6,3,0,0,0,0,0,0,1,0,1,4800,0
"2824",117,6,4,1,0,0,0,0,0,0,0,0,0,1
"2825",117,7,1,0,1,0,0,1,0,0,1,1,1800,0
"2826",117,7,2,0,0,1,0,0,0,0,0,0,3000,0
"2827",117,7,3,0,1,0,1,0,1,0,0,1,4800,0
"2828",117,7,4,1,0,0,0,0,0,0,0,0,0,1
"2829",117,8,1,0,1,1,0,0,0,0,0,1,3000,0
"2830",117,8,2,0,0,0,0,0,0,0,1,0,1200,0
"2831",117,8,3,0,0,0,0,1,0,1,0,0,2400,0
"2832",117,8,4,1,0,0,0,0,0,0,0,0,0,1
"2833",117,11,1,0,0,0,0,0,0,0,1,0,3000,0
"2834",117,11,2,0,1,1,0,0,0,1,0,1,1800,0
"2835",117,11,3,0,1,0,1,0,0,0,0,0,4800,0
"2836",117,11,4,1,0,0,0,0,0,0,0,0,0,1
"2837",117,12,1,0,1,0,0,1,0,1,0,0,4800,0
"2838",117,12,2,0,0,0,0,0,1,0,0,1,3000,0
"2839",117,12,3,0,0,1,0,0,0,0,1,1,2400,0
"2840",117,12,4,1,0,0,0,0,0,0,0,0,0,1
"2841",119,1,1,0,1,1,0,0,0,0,1,0,4800,0
"2842",119,1,2,0,1,0,1,0,0,1,0,0,1800,0
"2843",119,1,3,0,0,0,0,0,1,0,0,1,1200,0
"2844",119,1,4,1,0,0,0,0,0,0,0,0,0,1
"2845",119,2,1,0,0,0,0,0,0,1,0,1,3000,0
"2846",119,2,2,0,1,1,0,0,1,0,0,0,1200,0
"2847",119,2,3,0,0,0,0,1,0,0,0,1,4800,0
"2848",119,2,4,1,0,0,0,0,0,0,0,0,0,1
"2849",119,3,1,0,1,0,0,1,0,0,0,0,2400,0
"2850",119,3,2,0,0,0,1,0,0,0,1,1,1200,0
"2851",119,3,3,0,0,0,0,0,0,1,0,0,1800,0
"2852",119,3,4,1,0,0,0,0,0,0,0,0,0,1
"2853",119,6,1,0,0,1,0,0,1,0,0,1,1200,0
"2854",119,6,2,0,1,0,0,1,0,0,1,0,1800,0
"2855",119,6,3,0,0,0,1,0,0,1,0,1,4800,0
"2856",119,6,4,1,0,0,0,0,0,0,0,0,0,1
"2857",119,7,1,0,0,0,0,1,0,0,1,1,1800,0
"2858",119,7,2,0,1,1,0,0,1,0,0,1,3000,0
"2859",119,7,3,0,0,0,0,0,0,0,0,0,1200,0
"2860",119,7,4,1,0,0,0,0,0,0,0,0,0,1
"2861",119,8,1,0,1,0,0,0,0,1,0,0,4800,0
"2862",119,8,2,0,1,0,1,0,1,0,0,0,2400,0
"2863",119,8,3,0,0,1,0,0,0,0,0,1,3000,0
"2864",119,8,4,1,0,0,0,0,0,0,0,0,0,1
"2865",119,9,1,0,1,0,1,0,0,0,0,0,1200,0
"2866",119,9,2,0,0,0,0,1,1,0,0,0,1800,0
"2867",119,9,3,0,0,0,0,0,0,0,1,1,2400,0
"2868",119,9,4,1,0,0,0,0,0,0,0,0,0,1
"2869",119,10,1,0,1,0,0,0,0,0,0,1,1800,0
"2870",119,10,2,0,0,0,1,0,0,0,1,0,4800,0
"2871",119,10,3,0,1,1,0,0,0,1,0,1,2400,0
"2872",119,10,4,1,0,0,0,0,0,0,0,0,0,1
"2873",119,11,1,0,1,0,1,0,0,0,0,1,1800,0
"2874",119,11,2,0,0,1,0,0,0,1,0,0,3000,0
"2875",119,11,3,0,1,0,0,1,1,0,0,1,1200,0
"2876",119,11,4,1,0,0,0,0,0,0,0,0,0,1
"2877",119,12,1,0,0,1,0,0,0,0,1,0,2400,0
"2878",119,12,2,0,0,0,0,1,0,1,0,0,1200,0
"2879",119,12,3,0,1,0,0,0,1,0,0,1,3000,0
"2880",119,12,4,1,0,0,0,0,0,0,0,0,0,1
"2881",121,1,1,1,1,0,1,0,0,1,0,0,3000,0
"2882",121,1,2,0,0,0,0,1,0,0,1,0,1200,0
"2883",121,1,3,0,0,1,0,0,0,0,0,1,2400,0
"2884",121,1,4,0,0,0,0,0,0,0,0,0,0,1
"2885",121,2,1,0,1,1,0,0,0,1,0,1,1200,0
"2886",121,2,2,1,1,0,0,0,1,0,0,1,1800,0
"2887",121,2,3,0,0,0,1,0,0,0,1,0,4800,0
"2888",121,2,4,0,0,0,0,0,0,0,0,0,0,1
"2889",121,3,1,0,0,0,1,0,0,0,1,1,1800,0
"2890",121,3,2,0,0,0,0,0,1,0,0,0,2400,0
"2891",121,3,3,1,1,0,0,1,0,0,0,1,4800,0
"2892",121,3,4,0,0,0,0,0,0,0,0,0,0,1
"2893",121,4,1,0,1,1,0,0,1,0,0,0,1800,0
"2894",121,4,2,0,0,0,0,1,0,1,0,1,4800,0
"2895",121,4,3,1,1,0,0,0,0,0,0,0,3000,0
"2896",121,4,4,0,0,0,0,0,0,0,0,0,0,1
"2897",121,5,1,0,0,0,1,0,1,0,0,0,3000,0
"2898",121,5,2,1,1,0,0,0,0,0,1,1,1200,0
"2899",121,5,3,0,0,1,0,0,0,0,0,1,2400,0
"2900",121,5,4,0,0,0,0,0,0,0,0,0,0,1
"2901",121,7,1,0,0,0,0,0,0,1,0,0,1200,0
"2902",121,7,2,0,1,0,1,0,1,0,0,1,4800,0
"2903",121,7,3,1,1,0,0,1,0,0,0,1,3000,0
"2904",121,7,4,0,0,0,0,0,0,0,0,0,0,1
"2905",121,8,1,0,0,0,0,0,0,0,0,0,1800,0
"2906",121,8,2,0,1,1,0,0,0,1,0,1,2400,0
"2907",121,8,3,1,0,0,0,1,0,0,1,0,1200,0
"2908",121,8,4,0,0,0,0,0,0,0,0,0,0,1
"2909",121,9,1,1,1,0,0,1,1,0,0,0,1200,0
"2910",121,9,2,0,0,0,0,0,0,0,1,1,3000,0
"2911",121,9,3,0,1,1,0,0,0,0,0,0,4800,0
"2912",121,9,4,0,0,0,0,0,0,0,0,0,0,1
"2913",121,10,1,0,0,0,1,0,0,1,0,1,3000,0
"2914",121,10,2,1,0,0,0,1,1,0,0,1,2400,0
"2915",121,10,3,0,1,1,0,0,0,0,1,0,1800,0
"2916",121,10,4,0,0,0,0,0,0,0,0,0,0,1
"2917",121,11,1,0,1,0,0,0,0,1,0,1,1800,0
"2918",121,11,2,1,0,0,1,0,0,0,0,0,2400,0
"2919",121,11,3,0,0,1,0,0,0,0,1,1,1200,0
"2920",121,11,4,0,0,0,0,0,0,0,0,0,0,1
"2921",122,1,1,0,1,0,1,0,1,0,0,1,1200,0
"2922",122,1,2,0,1,0,0,0,0,0,1,1,4800,0
"2923",122,1,3,0,0,1,0,0,0,1,0,0,3000,0
"2924",122,1,4,1,0,0,0,0,0,0,0,0,0,1
"2925",122,2,1,0,0,0,0,1,0,0,0,0,1800,0
"2926",122,2,2,0,0,0,0,0,0,1,0,0,4800,0
"2927",122,2,3,0,1,0,1,0,0,0,1,1,2400,0
"2928",122,2,4,1,0,0,0,0,0,0,0,0,0,1
"2929",122,3,1,0,0,1,0,0,0,0,0,1,1200,0
"2930",122,3,2,0,1,0,1,0,0,1,0,1,1800,0
"2931",122,3,3,0,1,0,0,1,1,0,0,0,3000,0
"2932",122,3,4,1,0,0,0,0,0,0,0,0,0,1
"2933",122,4,1,0,0,1,0,0,1,0,0,0,1800,0
"2934",122,4,2,0,0,0,0,1,0,0,1,0,2400,0
"2935",122,4,3,0,1,0,0,0,0,0,0,1,1200,0
"2936",122,4,4,1,0,0,0,0,0,0,0,0,0,1
"2937",122,6,1,0,1,0,0,0,0,0,0,0,2400,0
"2938",122,6,2,0,0,0,1,0,0,0,1,1,1800,0
"2939",122,6,3,0,0,0,0,1,0,1,0,1,4800,0
"2940",122,6,4,1,0,0,0,0,0,0,0,0,0,1
"2941",122,7,1,0,1,1,0,0,0,0,1,1,3000,0
"2942",122,7,2,0,0,0,1,0,1,0,0,0,1200,0
"2943",122,7,3,0,1,0,0,1,0,0,0,1,1800,0
"2944",122,7,4,1,0,0,0,0,0,0,0,0,0,1
"2945",122,8,1,0,1,1,0,0,1,0,0,1,2400,0
"2946",122,8,2,0,0,0,1,0,0,0,1,0,4800,0
"2947",122,8,3,0,0,0,0,0,0,1,0,0,3000,0
"2948",122,8,4,1,0,0,0,0,0,0,0,0,0,1
"2949",122,10,1,0,0,0,0,1,0,0,0,1,3000,0
"2950",122,10,2,0,1,0,0,0,0,0,1,0,1200,0
"2951",122,10,3,0,0,1,0,0,1,0,0,1,1800,0
"2952",122,10,4,1,0,0,0,0,0,0,0,0,0,1
"2953",122,11,1,0,0,0,1,0,1,0,0,1,1200,0
"2954",122,11,2,0,0,0,0,0,0,0,0,0,1800,0
"2955",122,11,3,0,1,1,0,0,0,1,0,0,4800,0
"2956",122,11,4,1,0,0,0,0,0,0,0,0,0,1
"2957",122,12,1,0,1,0,0,1,0,1,0,1,2400,0
"2958",122,12,2,0,0,1,0,0,0,0,1,0,3000,0
"2959",122,12,3,0,1,0,1,0,1,0,0,1,4800,0
"2960",122,12,4,1,0,0,0,0,0,0,0,0,0,1
"2961",126,1,1,0,1,0,1,0,0,0,0,0,4800,0
"2962",126,1,2,1,0,1,0,0,1,0,0,1,2400,0
"2963",126,1,3,0,0,0,0,0,0,1,0,1,1800,0
"2964",126,1,4,0,0,0,0,0,0,0,0,0,0,1
"2965",126,2,1,0,1,1,0,0,1,0,0,0,1800,0
"2966",126,2,2,1,1,0,0,1,0,0,1,0,3000,0
"2967",126,2,3,0,0,0,0,0,0,1,0,1,1200,0
"2968",126,2,4,0,0,0,0,0,0,0,0,0,0,1
"2969",126,5,1,1,0,0,0,1,0,1,0,0,1800,0
"2970",126,5,2,0,0,0,0,0,1,0,0,0,2400,0
"2971",126,5,3,0,1,1,0,0,0,0,0,1,3000,0
"2972",126,5,4,0,0,0,0,0,0,0,0,0,0,1
"2973",126,6,1,0,1,1,0,0,1,0,0,1,4800,0
"2974",126,6,2,1,0,0,0,1,0,1,0,0,3000,0
"2975",126,6,3,0,1,0,1,0,0,0,1,1,1200,0
"2976",126,6,4,0,0,0,0,0,0,0,0,0,0,1
"2977",126,7,1,0,0,0,1,0,0,0,0,1,1800,0
"2978",126,7,2,1,1,0,0,1,0,1,0,1,1200,0
"2979",126,7,3,0,1,0,0,0,0,0,1,0,2400,0
"2980",126,7,4,0,0,0,0,0,0,0,0,0,0,1
"2981",126,8,1,0,0,0,1,0,1,0,0,0,4800,0
"2982",126,8,2,1,1,0,0,0,0,0,0,1,3000,0
"2983",126,8,3,0,0,1,0,0,0,0,1,0,1800,0
"2984",126,8,4,0,0,0,0,0,0,0,0,0,0,1
"2985",126,9,1,1,0,1,0,0,0,0,1,1,3000,0
"2986",126,9,2,0,1,0,1,0,1,0,0,0,1200,0
"2987",126,9,3,0,0,0,0,1,0,1,0,1,2400,0
"2988",126,9,4,0,0,0,0,0,0,0,0,0,0,1
"2989",126,10,1,1,0,0,0,1,1,0,0,1,1800,0
"2990",126,10,2,0,1,0,1,0,0,1,0,0,2400,0
"2991",126,10,3,0,1,0,0,0,0,0,0,0,4800,0
"2992",126,10,4,0,0,0,0,0,0,0,0,0,0,1
"2993",126,11,1,0,1,0,0,1,1,0,0,0,3000,0
"2994",126,11,2,1,0,1,0,0,0,0,0,0,1200,0
"2995",126,11,3,0,1,0,0,0,0,0,1,1,1800,0
"2996",126,11,4,0,0,0,0,0,0,0,0,0,0,1
"2997",126,12,1,1,0,0,0,0,0,0,1,1,1200,0
"2998",126,12,2,0,1,0,1,0,0,1,0,0,4800,0
"2999",126,12,3,0,0,1,0,0,0,0,0,1,2400,0
"3000",126,12,4,0,0,0,0,0,0,0,0,0,0,1
"3001",127,1,1,0,0,0,0,1,0,0,1,0,4800,0
"3002",127,1,2,0,1,1,0,0,0,1,0,1,2400,0
"3003",127,1,3,0,0,0,0,0,1,0,0,0,3000,0
"3004",127,1,4,1,0,0,0,0,0,0,0,0,0,1
"3005",127,2,1,0,1,0,0,1,1,0,0,1,4800,0
"3006",127,2,2,0,1,0,1,0,0,0,0,1,1800,0
"3007",127,2,3,0,0,0,0,0,0,1,0,0,3000,0
"3008",127,2,4,1,0,0,0,0,0,0,0,0,0,1
"3009",127,5,1,0,0,1,0,0,0,1,0,1,1200,0
"3010",127,5,2,0,1,0,0,1,0,0,1,0,2400,0
"3011",127,5,3,0,1,0,0,0,1,0,0,1,1800,0
"3012",127,5,4,1,0,0,0,0,0,0,0,0,0,1
"3013",127,6,1,0,1,0,0,1,1,0,0,1,1200,0
"3014",127,6,2,0,0,0,1,0,0,0,0,0,4800,0
"3015",127,6,3,0,0,1,0,0,0,0,1,0,3000,0
"3016",127,6,4,1,0,0,0,0,0,0,0,0,0,1
"3017",127,7,1,0,0,0,1,0,0,1,0,1,1800,0
"3018",127,7,2,0,1,0,0,0,0,0,0,0,2400,0
"3019",127,7,3,0,0,0,0,1,0,0,1,1,4800,0
"3020",127,7,4,1,0,0,0,0,0,0,0,0,0,1
"3021",127,8,1,0,1,1,0,0,0,0,0,0,1200,0
"3022",127,8,2,0,1,0,1,0,0,1,0,0,3000,0
"3023",127,8,3,0,0,0,0,0,1,0,0,1,2400,0
"3024",127,8,4,1,0,0,0,0,0,0,0,0,0,1
"3025",127,9,1,0,0,0,0,1,0,0,0,1,3000,0
"3026",127,9,2,0,1,1,0,0,1,0,0,0,4800,0
"3027",127,9,3,0,0,0,1,0,0,0,1,0,2400,0
"3028",127,9,4,1,0,0,0,0,0,0,0,0,0,1
"3029",127,10,1,0,0,1,0,0,1,0,0,0,1800,0
"3030",127,10,2,0,1,0,1,0,0,0,1,1,3000,0
"3031",127,10,3,0,1,0,0,0,0,1,0,1,1200,0
"3032",127,10,4,1,0,0,0,0,0,0,0,0,0,1
"3033",127,11,1,0,0,0,0,0,0,0,0,1,4800,0
"3034",127,11,2,0,1,0,0,1,0,1,0,0,1800,0
"3035",127,11,3,0,0,0,1,0,1,0,0,0,1200,0
"3036",127,11,4,1,0,0,0,0,0,0,0,0,0,1
"3037",127,12,1,0,1,0,0,1,0,0,0,1,2400,0
"3038",127,12,2,0,1,1,0,0,0,0,1,1,1800,0
"3039",127,12,3,0,0,0,0,0,0,1,0,0,4800,0
"3040",127,12,4,1,0,0,0,0,0,0,0,0,0,1
"3041",129,1,1,0,1,0,1,0,0,0,1,1,1800,0
"3042",129,1,2,0,0,0,0,0,0,0,0,0,1200,0
"3043",129,1,3,0,0,1,0,0,0,1,0,0,4800,0
"3044",129,1,4,1,0,0,0,0,0,0,0,0,0,1
"3045",129,2,1,0,1,1,0,0,0,0,0,1,2400,0
"3046",129,2,2,1,1,0,0,1,1,0,0,1,1200,0
"3047",129,2,3,0,0,0,0,0,0,1,0,0,1800,0
"3048",129,2,4,0,0,0,0,0,0,0,0,0,0,1
"3049",129,3,1,0,1,0,1,0,1,0,0,1,4800,0
"3050",129,3,2,0,0,0,0,1,0,0,1,0,3000,0
"3051",129,3,3,0,1,0,0,0,0,1,0,0,1800,0
"3052",129,3,4,1,0,0,0,0,0,0,0,0,0,1
"3053",129,4,1,0,1,0,0,1,1,0,0,0,2400,0
"3054",129,4,2,0,0,0,1,0,0,0,0,1,1200,0
"3055",129,4,3,0,0,1,0,0,0,0,1,1,3000,0
"3056",129,4,4,1,0,0,0,0,0,0,0,0,0,1
"3057",129,5,1,1,1,1,0,0,1,0,0,0,1200,0
"3058",129,5,2,0,1,0,0,0,0,1,0,1,3000,0
"3059",129,5,3,0,0,0,1,0,0,0,0,0,2400,0
"3060",129,5,4,0,0,0,0,0,0,0,0,0,0,1
"3061",129,6,1,0,0,0,0,1,0,0,1,1,1800,0
"3062",129,6,2,1,0,0,0,0,1,0,0,1,1200,0
"3063",129,6,3,0,1,1,0,0,0,1,0,0,4800,0
"3064",129,6,4,0,0,0,0,0,0,0,0,0,0,1
"3065",129,7,1,0,1,0,1,0,0,0,1,0,1800,0
"3066",129,7,2,0,0,0,0,1,0,0,0,1,4800,0
"3067",129,7,3,0,0,1,0,0,0,1,0,1,2400,0
"3068",129,7,4,1,0,0,0,0,0,0,0,0,0,1
"3069",129,10,1,0,0,0,1,0,1,0,0,0,3000,0
"3070",129,10,2,0,1,0,0,0,0,1,0,1,4800,0
"3071",129,10,3,1,0,1,0,0,0,0,0,0,1200,0
"3072",129,10,4,0,0,0,0,0,0,0,0,0,0,1
"3073",129,11,1,0,0,0,0,1,0,0,1,0,2400,0
"3074",129,11,2,0,0,0,1,0,0,1,0,1,1200,0
"3075",129,11,3,0,1,1,0,0,0,0,0,1,1800,0
"3076",129,11,4,1,0,0,0,0,0,0,0,0,0,1
"3077",129,12,1,0,1,0,0,1,1,0,0,0,1800,0
"3078",129,12,2,0,0,0,0,0,0,0,0,1,3000,0
"3079",129,12,3,0,1,1,0,0,0,0,1,0,4800,0
"3080",129,12,4,1,0,0,0,0,0,0,0,0,0,1
"3081",130,1,1,0,0,0,1,0,0,1,0,0,2400,0
"3082",130,1,2,0,0,0,0,1,0,0,1,1,4800,0
"3083",130,1,3,0,1,1,0,0,1,0,0,1,3000,0
"3084",130,1,4,1,0,0,0,0,0,0,0,0,0,1
"3085",130,2,1,0,1,0,0,1,0,1,0,0,1800,0
"3086",130,2,2,0,1,0,0,0,0,0,0,0,1200,0
"3087",130,2,3,0,0,1,0,0,1,0,0,1,2400,0
"3088",130,2,4,1,0,0,0,0,0,0,0,0,0,1
"3089",130,3,1,0,1,0,1,0,0,0,0,1,2400,0
"3090",130,3,2,0,0,1,0,0,0,1,0,0,1200,0
"3091",130,3,3,0,0,0,0,0,0,0,1,0,3000,0
"3092",130,3,4,1,0,0,0,0,0,0,0,0,0,1
"3093",130,4,1,0,0,0,0,1,0,0,0,0,1800,0
"3094",130,4,2,0,1,0,1,0,0,0,1,1,1200,0
"3095",130,4,3,0,1,0,0,0,1,0,0,1,4800,0
"3096",130,4,4,1,0,0,0,0,0,0,0,0,0,1
"3097",130,5,1,0,1,1,0,0,0,0,0,0,3000,0
"3098",130,5,2,0,0,0,1,0,1,0,0,0,4800,0
"3099",130,5,3,0,1,0,0,1,0,1,0,1,2400,0
"3100",130,5,4,1,0,0,0,0,0,0,0,0,0,1
"3101",130,6,1,0,1,0,1,0,1,0,0,0,3000,0
"3102",130,6,2,0,0,1,0,0,0,1,0,1,4800,0
"3103",130,6,3,0,0,0,0,0,0,0,1,1,1800,0
"3104",130,6,4,1,0,0,0,0,0,0,0,0,0,1
"3105",130,8,1,0,1,0,1,0,0,0,1,0,4800,0
"3106",130,8,2,0,0,0,0,0,0,1,0,1,1800,0
"3107",130,8,3,0,0,0,0,1,0,0,0,1,3000,0
"3108",130,8,4,1,0,0,0,0,0,0,0,0,0,1
"3109",130,9,1,0,1,0,0,0,1,0,0,1,2400,0
"3110",130,9,2,0,1,0,1,0,0,0,0,1,1800,0
"3111",130,9,3,0,0,1,0,0,0,0,1,0,1200,0
"3112",130,9,4,1,0,0,0,0,0,0,0,0,0,1
"3113",130,10,1,0,1,1,0,0,0,0,0,1,4800,0
"3114",130,10,2,0,0,0,0,1,0,1,0,0,2400,0
"3115",130,10,3,0,0,0,0,0,1,0,0,0,1200,0
"3116",130,10,4,1,0,0,0,0,0,0,0,0,0,1
"3117",130,12,1,0,0,0,1,0,0,1,0,1,3000,0
"3118",130,12,2,0,1,0,0,1,0,0,0,0,1200,0
"3119",130,12,3,0,1,0,0,0,0,0,1,0,2400,0
"3120",130,12,4,1,0,0,0,0,0,0,0,0,0,1
"3121",131,2,1,0,0,1,0,0,0,0,1,0,1800,0
"3122",131,2,2,1,1,0,0,0,0,0,0,1,3000,0
"3123",131,2,3,0,0,0,0,1,1,0,0,0,1200,0
"3124",131,2,4,0,0,0,0,0,0,0,0,0,0,1
"3125",131,4,1,0,0,0,0,1,0,0,0,0,4800,0
"3126",131,4,2,0,1,0,1,0,0,1,0,1,1200,0
"3127",131,4,3,0,1,1,0,0,0,0,1,1,1800,0
